OrderID,Product,Category,Region,Sales,Quantity,Discount,OrderDate,Price,user_id,product_id,purchase_amount,customer_id,customer_name,sales,stock_price,temperature_C,text_column
390,Smartphone,Electronics,East,582.44,7,0.15,09-02-2024,83.20571429,40,1070,70.27,10,Customer_10,582.44,430.43,26,TypeB
391,Monitor,Electronics,East,569.06,3,0.06,10-02-2024,189.6866667,98,1031,283.73,47,Customer_47,569.06,369.24,36.5,TypeC
392,Laptop,Electronics,North,1422.98,7,0.22,11-02-2024,203.2828571,12,1010,178.15,36,Customer_36,1422.98,429.74,16.4,TypeC
393,Monitor,Office Supplies,East,1453.31,9,0.08,12-02-2024,161.4788889,53,1009,367.3,34,Customer_34,1453.31,258.8,2.9,TypeA
394,Smartphone,Electronics,East,381.37,4,0.01,13-02-2024,95.3425,71,1072,329.62,9,Customer_9,381.37,162.53,-7.4,TypeC
395,Smartphone,Electronics,South,1995.71,1,0.19,14-02-2024,1995.71,10,1077,424.35,42,Customer_42,1995.71,395.18,26.3,TypeB
396,Laptop,Office Supplies,South,606.88,2,0.05,15-02-2024,303.44,45,1076,349.32,28,Customer_28,606.88,244.19,-3.9,TypeA
397,Smartphone,Office Supplies,West,1955.57,1,0.28,16-02-2024,1955.57,17,1056,220.67,11,Customer_11,1955.57,368.51,5.1,TypeB
398,Printer,Office Supplies,North,880.97,5,0.29,17-02-2024,176.194,26,1024,339.75,14,Customer_14,880.97,208.26,16.6,TypeD
399,Smartphone,Electronics,East,162.8,5,0.27,18-02-2024,32.56,85,1001,144.94,39,Customer_39,162.8,132.49,18.2,TypeA
400,Monitor,Office Supplies,East,755.64,7,0.11,19-02-2024,107.9485714,92,1063,160.09,47,Customer_47,755.64,497.03,20,TypeB
401,Monitor,Office Supplies,East,1801.95,1,0.1,01-01-2024,1801.95,62,1034,396.6,19,Customer_19,1801.95,162.48,-1.7,TypeC
402,Printer,Office Supplies,North,1003.2,3,0.1,02-01-2024,334.4,46,1006,228.75,15,Customer_15,1003.2,495.37,9,TypeD
403,Tablet,Electronics,East,1170.22,2,0.22,03-01-2024,585.11,64,1084,401.21,28,Customer_28,1170.22,490.91,20.9,TypeB
404,Printer,Office Supplies,North,1421.48,5,0.27,04-01-2024,284.296,2,1017,412.99,24,Customer_24,1421.48,417.53,38.5,TypeA
405,Printer,Office Supplies,South,364.73,6,0.27,05-01-2024,60.78833333,54,1066,430.21,8,Customer_8,364.73,363.77,26.4,TypeB
406,Smartphone,Accessories,East,1248.39,7,0.23,06-01-2024,178.3414286,65,1041,459.15,43,Customer_43,1248.39,331.12,36.1,TypeD
407,Tablet,Electronics,South,1125.7,4,0.19,07-01-2024,281.425,51,1038,221.18,9,Customer_9,1125.7,446.44,28.1,TypeA
408,Tablet,Accessories,North,485.82,7,0.03,08-01-2024,69.40285714,53,1040,166.24,47,Customer_47,485.82,215.78,19.6,TypeD
409,Tablet,Accessories,West,1891.42,8,0.05,09-01-2024,236.4275,36,1074,295.28,33,Customer_33,1891.42,287.07,-0.4,TypeB
410,Printer,Accessories,East,1237.84,1,0.27,10-01-2024,1237.84,26,1023,191.87,33,Customer_33,1237.84,347.76,23.3,TypeC
411,Monitor,Accessories,North,1420.09,6,0.18,11-01-2024,236.6816667,29,1059,304.53,19,Customer_19,1420.09,264.48,21.2,TypeC
412,Tablet,Accessories,West,1772.89,8,0,12-01-2024,,21,1045,355.74,3,Customer_3,1772.89,270.99,20.1,TypeB
413,Printer,Accessories,West,1286.27,5,0.03,13-01-2024,257.254,11,1018,347.32,10,Customer_10,1286.27,232.11,14.5,TypeB
414,Smartphone,Accessories,South,661.7,4,0.2,14-01-2024,165.425,40,1067,193.53,40,Customer_40,661.7,325.69,16.4,TypeB
415,Monitor,Electronics,North,300.44,2,0,15-01-2024,150.22,11,1089,91.76,47,Customer_47,300.44,440.23,6.7,TypeA
416,Smartphone,Office Supplies,West,967.42,6,0.05,16-01-2024,161.2366667,36,1041,220.96,42,Customer_42,967.42,180.61,16,TypeD
417,Monitor,Accessories,East,515.04,,0.16,17-01-2024,85.84,59,1031,79.87,1,Customer_1,515.04,473.77,-0.1,TypeD
418,Printer,Accessories,East,891.37,1,0.21,18-01-2024,891.37,39,1038,446.15,29,Customer_29,891.37,375.64,30.3,TypeD
419,Laptop,Accessories,South,1778.23,9,0.2,19-01-2024,197.5811111,99,1035,179.48,50,Customer_50,1778.23,429.31,-0.7,TypeB
420,Monitor,Accessories,West,716.26,6,0.07,20-01-2024,119.3766667,54,1096,85.69,34,Customer_34,716.26,322.48,-5.8,TypeD
421,Smartphone,Accessories,North,331.97,3,0.21,21-01-2024,110.6566667,98,1035,22.47,13,Customer_13,331.97,411.81,11.8,TypeB
422,Printer,Accessories,East,776.97,4,0.07,22-01-2024,194.2425,55,1002,326.45,1,Customer_1,776.97,106.48,22.9,TypeA
423,Monitor,Office Supplies,West,1822.97,4,0.1,23-01-2024,455.7425,24,1072,322.08,34,Customer_34,1822.97,427.35,11.9,TypeC
424,Laptop,Office Supplies,West,617.05,3,0.22,24-01-2024,205.6833333,22,1007,176.9,29,Customer_29,617.05,116.06,3.8,TypeB
425,Laptop,Accessories,South,1330.61,3,0.19,25-01-2024,443.5366667,69,1096,45.14,48,Customer_48,1330.61,455.97,17.9,TypeB
426,Tablet,Office Supplies,East,100.99,3,0.25,26-01-2024,33.66333333,56,1069,210.72,47,Customer_47,100.99,496.79,7.4,TypeC
427,Tablet,Electronics,East,769.88,4,0.2,27-01-2024,192.47,33,1040,162.5,13,Customer_13,769.88,217.63,36.6,TypeC
428,Smartphone,Accessories,North,679.08,7,0.17,28-01-2024,97.01142857,36,1067,341.79,48,Customer_48,679.08,184.13,36.1,TypeA
429,Monitor,Electronics,East,412.85,4,0.03,29-01-2024,103.2125,20,1012,306.83,49,Customer_49,412.85,406.15,15.1,TypeD
430,Monitor,Electronics,North,1114.77,9,0.11,30-01-2024,123.8633333,83,1048,188.65,29,Customer_29,1114.77,201.21,6.4,TypeB
431,Tablet,Accessories,East,1021.18,1,0.08,31-01-2024,1021.18,99,1059,116.77,39,Customer_39,1021.18,446.22,26.9,TypeD
432,Monitor,Office Supplies,South,1415.63,8,0.07,01-02-2024,176.95375,81,1001,494.14,24,Customer_24,1415.63,141.14,-8.2,TypeB
433,Monitor,Electronics,East,611.88,7,0.29,02-02-2024,87.41142857,62,1059,232.46,26,Customer_26,611.88,150.38,13.7,TypeA
434,Laptop,Accessories,North,563.84,2,0.12,03-02-2024,281.92,98,1004,347.25,17,Customer_17,563.84,491.66,6.8,TypeC
435,Tablet,Electronics,North,419.75,8,0.27,04-02-2024,52.46875,73,1043,78.87,7,Customer_7,419.75,369.54,36,TypeA
436,Printer,Electronics,South,515.65,1,0.19,05-02-2024,515.65,26,1026,247.94,13,Customer_13,515.65,438.75,-9.4,TypeC
437,Tablet,Electronics,East,1160.39,9,0.24,06-02-2024,128.9322222,66,1031,23.49,5,Customer_5,1160.39,229.73,17.6,TypeD
438,Printer,Electronics,East,867.29,9,0.15,07-02-2024,96.36555556,73,1020,257.67,26,Customer_26,867.29,370.59,27,TypeD
439,Laptop,Office Supplies,South,223.3,2,0.17,08-02-2024,111.65,73,1007,482.37,49,Customer_49,223.3,337.7,14.3,TypeA
440,Smartphone,Electronics,East,582.44,7,0.15,09-02-2024,,40,1071,198.26,3,Customer_3,582.44,341.26,-5.7,TypeC
441,Monitor,Electronics,East,569.06,3,0.06,10-02-2024,189.6866667,17,1049,29.11,7,Customer_7,569.06,373.01,38.6,TypeA
442,Laptop,Electronics,North,1422.98,,0.22,11-02-2024,203.2828571,1,1066,25.17,49,Customer_49,1422.98,330.14,15.9,TypeC
443,Monitor,Office Supplies,East,1453.31,9,0.08,12-02-2024,161.4788889,89,1043,200.11,39,Customer_39,1453.31,271.62,20.7,TypeC
444,Smartphone,Electronics,East,381.37,4,0.01,13-02-2024,95.3425,61,1057,88.41,1,Customer_1,381.37,210.37,1.8,TypeD
445,Smartphone,Electronics,South,1995.71,1,0.19,14-02-2024,1995.71,43,1002,21.44,49,Customer_49,1995.71,407.43,14.2,TypeD
446,Laptop,Office Supplies,South,606.88,2,0.05,15-02-2024,303.44,42,1085,380.54,17,Customer_17,606.88,190.51,11.5,TypeC
447,Smartphone,Office Supplies,West,1955.57,1,0.28,16-02-2024,1955.57,25,1069,234.68,43,Customer_43,1955.57,376.94,-6.3,TypeC
448,Printer,Office Supplies,North,880.97,5,0.29,17-02-2024,176.194,39,1001,151.73,25,Customer_25,880.97,193.33,-4.7,TypeC
449,Smartphone,Electronics,East,162.8,5,0.27,18-02-2024,32.56,35,1086,451.04,3,Customer_3,162.8,350.13,31.9,TypeD
450,Monitor,Office Supplies,East,755.64,7,0.11,19-02-2024,107.9485714,3,1043,66.91,15,Customer_15,755.64,398.83,2,TypeD
451,Monitor,Office Supplies,East,1801.95,1,0.1,01-01-2024,1801.95,44,1001,478.4,29,Customer_29,1801.95,187.49,-0.3,TypeB
452,Printer,Office Supplies,North,1003.2,3,0.1,02-01-2024,334.4,51,1080,163.84,43,Customer_43,1003.2,123.98,15.2,TypeC
453,Tablet,Electronics,East,1170.22,2,0.22,03-01-2024,585.11,94,1034,445.32,32,Customer_32,1170.22,152.39,28.4,TypeB
454,Printer,Office Supplies,North,1421.48,5,0.27,04-01-2024,284.296,98,1097,305.44,26,Customer_26,1421.48,342.4,-6.9,TypeC
455,Printer,Office Supplies,South,364.73,6,0.27,05-01-2024,60.78833333,12,1086,415.09,16,Customer_16,364.73,439.78,18.8,TypeD
456,Smartphone,Accessories,East,1248.39,7,0.23,06-01-2024,178.3414286,19,1029,492.17,25,Customer_25,1248.39,118,-4,TypeB
457,Tablet,Electronics,South,1125.7,4,0.19,07-01-2024,281.425,44,1007,151.32,28,Customer_28,1125.7,393.66,-8.2,TypeB
458,Tablet,Accessories,North,485.82,7,0.03,08-01-2024,69.40285714,59,1021,480.96,9,Customer_9,485.82,236.53,-7.4,TypeA
459,Tablet,Accessories,West,1891.42,8,0.05,09-01-2024,236.4275,49,1043,200.85,1,Customer_1,1891.42,291.41,31.7,TypeC
460,Printer,Accessories,East,1237.84,1,0.27,10-01-2024,1237.84,61,1057,198.9,29,Customer_29,1237.84,471.54,-4.1,TypeD
461,Monitor,Accessories,North,1420.09,6,0.18,11-01-2024,236.6816667,17,1035,176.79,22,Customer_22,1420.09,232.79,-7.7,TypeA
462,Tablet,Accessories,West,1772.89,8,0,12-01-2024,221.61125,74,1068,275.29,16,Customer_16,1772.89,286.13,11.9,TypeA
463,Printer,Accessories,West,1286.27,5,0.03,13-01-2024,257.254,57,1076,85.53,41,Customer_41,1286.27,105.47,32.2,TypeC
464,Smartphone,Accessories,South,661.7,4,0.2,14-01-2024,165.425,55,1092,281.32,44,Customer_44,661.7,132.64,3.1,TypeA
465,Monitor,Electronics,North,300.44,2,0,15-01-2024,150.22,47,1030,275.44,41,Customer_41,300.44,203.44,11.1,TypeC
466,Smartphone,Office Supplies,West,967.42,6,0.05,16-01-2024,161.2366667,12,1046,383.33,7,Customer_7,967.42,111.14,-8,TypeA
467,Monitor,Accessories,East,515.04,6,0.16,17-01-2024,85.84,62,1054,418.49,14,Customer_14,515.04,352.55,12.5,TypeC
468,Printer,Accessories,East,891.37,1,0.21,18-01-2024,891.37,80,1079,225.82,29,Customer_29,891.37,270.56,18.9,TypeD
469,Laptop,Accessories,South,1778.23,9,0.2,19-01-2024,197.5811111,88,1061,158.14,19,Customer_19,1778.23,319.26,18.5,TypeC
470,Monitor,Accessories,West,716.26,6,0.07,20-01-2024,119.3766667,83,1029,137.07,19,Customer_19,716.26,169.86,6.6,TypeC
471,Smartphone,Accessories,North,331.97,3,0.21,21-01-2024,110.6566667,8,1054,105.37,2,Customer_2,331.97,218.37,5.8,TypeB
472,Printer,Accessories,East,776.97,4,0.07,22-01-2024,194.2425,95,1015,38.25,41,Customer_41,776.97,365.53,-4.7,TypeD
473,Monitor,Office Supplies,West,1822.97,4,0.1,23-01-2024,455.7425,21,1011,177.8,45,Customer_45,1822.97,486.12,8.3,TypeD
474,Laptop,Office Supplies,West,617.05,3,0.22,24-01-2024,205.6833333,81,1016,142.42,15,Customer_15,617.05,120.17,-5,TypeD
475,Laptop,Accessories,South,1330.61,3,0.19,25-01-2024,443.5366667,87,1015,483.54,3,Customer_3,1330.61,456.15,28.3,TypeA
476,Tablet,Office Supplies,East,100.99,3,0.25,26-01-2024,33.66333333,80,1011,283.28,11,Customer_11,100.99,330.75,38.3,TypeB
477,Tablet,Electronics,East,769.88,4,0.2,27-01-2024,192.47,70,1007,180.17,46,Customer_46,769.88,325.57,38.5,TypeD
478,Smartphone,Accessories,North,679.08,7,0.17,28-01-2024,97.01142857,72,1083,294.43,30,Customer_30,679.08,300.11,33.3,TypeA
479,Monitor,Electronics,East,412.85,4,0.03,29-01-2024,103.2125,25,1002,78.21,40,Customer_40,412.85,127.76,20,TypeA
480,Monitor,Electronics,North,1114.77,9,0.11,30-01-2024,123.8633333,82,1015,227.58,18,Customer_18,1114.77,135.95,25,TypeA
481,Tablet,Accessories,East,1021.18,1,0.08,31-01-2024,1021.18,89,1029,316.85,48,Customer_48,1021.18,340.36,4.3,TypeB
482,Monitor,Office Supplies,South,1415.63,8,0.07,01-02-2024,176.95375,12,1022,249.56,2,Customer_2,1415.63,236.38,21.5,TypeA
483,Monitor,Electronics,East,611.88,7,0.29,02-02-2024,87.41142857,15,1091,206.87,32,Customer_32,611.88,466.91,12.8,TypeB
484,Laptop,Accessories,North,563.84,2,0.12,03-02-2024,281.92,59,1004,496.99,8,Customer_8,563.84,262.64,14.1,TypeC
485,Tablet,Electronics,North,419.75,8,0.27,04-02-2024,52.46875,26,1083,441.35,22,Customer_22,419.75,157.31,27.9,TypeA
486,Printer,Electronics,South,515.65,1,0.19,05-02-2024,515.65,26,1064,315.47,6,Customer_6,515.65,385.89,4.1,TypeD
487,Tablet,Electronics,East,1160.39,9,0.24,06-02-2024,128.9322222,47,1029,288.99,12,Customer_12,1160.39,217.34,5.9,TypeA
488,Printer,Electronics,East,867.29,9,0.15,07-02-2024,96.36555556,32,1020,314.12,47,Customer_47,867.29,310.19,36.2,TypeC
489,Laptop,Office Supplies,South,223.3,2,0.17,08-02-2024,111.65,10,1083,108.64,40,Customer_40,223.3,379.13,-7.2,TypeC
490,Smartphone,Electronics,East,582.44,7,0.15,09-02-2024,83.20571429,16,1069,203.62,36,Customer_36,582.44,460.11,14.3,TypeA
491,Monitor,Electronics,East,569.06,3,0.06,10-02-2024,189.6866667,71,1021,29.34,15,Customer_15,569.06,416.88,35.6,TypeC
492,Laptop,Electronics,North,1422.98,,0.22,11-02-2024,203.2828571,17,1081,243.02,28,Customer_28,1422.98,370.54,20.5,TypeB
493,Monitor,Office Supplies,East,1453.31,9,0.08,12-02-2024,161.4788889,23,1071,276.08,49,Customer_49,1453.31,371.85,17.3,TypeB
494,Smartphone,Electronics,East,381.37,4,0.01,13-02-2024,95.3425,26,1031,121.6,45,Customer_45,381.37,478.37,2.5,TypeA
495,Smartphone,Electronics,South,1995.71,1,0.19,14-02-2024,1995.71,85,1032,482.37,18,Customer_18,1995.71,218.33,7.2,TypeB
496,Laptop,Office Supplies,South,606.88,2,0.05,15-02-2024,303.44,86,1015,455.63,2,Customer_2,606.88,100.44,32.6,TypeB
497,Smartphone,Office Supplies,West,1955.57,1,0.28,16-02-2024,1955.57,7,1075,363.85,13,Customer_13,1955.57,208.78,18,TypeD
498,Printer,Office Supplies,North,880.97,5,0.29,17-02-2024,176.194,14,1037,271.36,45,Customer_45,880.97,187.16,15.7,TypeA
499,Smartphone,Electronics,East,162.8,5,0.27,18-02-2024,32.56,79,1097,436.28,15,Customer_15,162.8,364.73,-5,TypeC
500,Monitor,Office Supplies,East,755.64,7,0.11,19-02-2024,,7,1013,74.02,20,Customer_20,755.64,353.48,-9.2,TypeA
501,Monitor,Office Supplies,East,1801.95,1,0.1,01-01-2024,1801.95,9,1035,397.35,29,Customer_29,1801.95,337.38,38.2,TypeB
502,Printer,Office Supplies,North,1003.2,3,0.1,02-01-2024,334.4,48,1096,71.16,42,Customer_42,1003.2,106.5,8.8,TypeD
503,Tablet,Electronics,East,1170.22,2,0.22,03-01-2024,585.11,72,1022,399.16,29,Customer_29,1170.22,391.51,20.2,TypeA
504,Printer,Office Supplies,North,1421.48,5,0.27,04-01-2024,284.296,59,1065,145.13,3,Customer_3,1421.48,229.41,-6,TypeA
505,Printer,Office Supplies,South,364.73,6,0.27,05-01-2024,60.78833333,87,1084,439.77,19,Customer_19,364.73,366.02,24.2,TypeB
506,Smartphone,Accessories,East,1248.39,,0.23,06-01-2024,178.3414286,93,1001,472.58,3,Customer_3,1248.39,322.63,36.6,TypeB
507,Tablet,Electronics,South,1125.7,4,0.19,07-01-2024,281.425,82,1090,82.91,14,Customer_14,1125.7,237.09,18.8,TypeA
508,Tablet,Accessories,North,485.82,7,0.03,08-01-2024,69.40285714,95,1072,236.71,40,Customer_40,485.82,153.83,-3.7,TypeB
509,Tablet,Accessories,West,1891.42,8,0.05,09-01-2024,236.4275,94,1064,490.68,4,Customer_4,1891.42,137.77,19.1,TypeB
510,Printer,Accessories,East,1237.84,1,0.27,10-01-2024,1237.84,39,1074,246.87,11,Customer_11,1237.84,432.61,28.3,TypeB
511,Monitor,Accessories,North,1420.09,6,0.18,11-01-2024,236.6816667,99,1066,433.14,31,Customer_31,1420.09,467.36,10.3,TypeB
512,Tablet,Accessories,West,1772.89,8,0,12-01-2024,221.61125,18,1051,298.48,43,Customer_43,1772.89,359.92,34,TypeB
513,Printer,Accessories,West,1286.27,5,0.03,13-01-2024,257.254,59,1061,193.91,32,Customer_32,1286.27,141.37,22.4,TypeD
514,Smartphone,Accessories,South,661.7,4,0.2,14-01-2024,,17,1022,150.03,27,Customer_27,661.7,260.81,35,TypeB
515,Monitor,Electronics,North,300.44,2,0,15-01-2024,150.22,14,1025,109.58,30,Customer_30,300.44,391.58,21.2,TypeC
516,Smartphone,Office Supplies,West,967.42,,0.05,16-01-2024,161.2366667,31,1067,383.28,43,Customer_43,967.42,411.93,-3.4,TypeA
517,Monitor,Accessories,East,515.04,6,0.16,17-01-2024,85.84,24,1081,199.4,2,Customer_2,515.04,147.29,5.5,TypeD
518,Printer,Accessories,East,891.37,1,0.21,18-01-2024,891.37,99,1054,260.52,49,Customer_49,891.37,100.01,0.1,TypeD
519,Laptop,Accessories,South,1778.23,9,0.2,19-01-2024,197.5811111,60,1005,251.24,9,Customer_9,1778.23,384.85,35.4,TypeB
520,Monitor,Accessories,West,716.26,6,0.07,20-01-2024,119.3766667,45,1034,292.87,28,Customer_28,716.26,242.64,28,TypeA
521,Smartphone,Accessories,North,331.97,3,0.21,21-01-2024,110.6566667,98,1021,434.13,31,Customer_31,331.97,201.79,23.8,TypeC
522,Printer,Accessories,East,776.97,4,0.07,22-01-2024,,3,1042,490.56,34,Customer_34,776.97,105.16,5,TypeB
523,Monitor,Office Supplies,West,1822.97,4,0.1,23-01-2024,455.7425,37,1014,209.72,15,Customer_15,1822.97,316.12,-0.8,TypeA
524,Laptop,Office Supplies,West,617.05,3,0.22,24-01-2024,205.6833333,43,1085,415.48,48,Customer_48,617.05,440.46,27.8,TypeB
525,Laptop,Accessories,South,1330.61,3,0.19,25-01-2024,443.5366667,40,1059,384.62,25,Customer_25,1330.61,483.05,13.7,TypeB
526,Tablet,Office Supplies,East,100.99,3,0.25,26-01-2024,33.66333333,90,1011,291.03,36,Customer_36,100.99,326.3,1.3,TypeB
527,Tablet,Electronics,East,769.88,4,0.2,27-01-2024,192.47,55,1048,478.46,8,Customer_8,769.88,305.78,20.8,TypeB
528,Smartphone,Accessories,North,679.08,7,0.17,28-01-2024,,87,1041,108.23,9,Customer_9,679.08,134.02,-8,TypeB
529,Monitor,Electronics,East,412.85,4,0.03,29-01-2024,103.2125,39,1037,63.54,37,Customer_37,412.85,319.55,6.3,TypeB
530,Monitor,Electronics,North,1114.77,9,0.11,30-01-2024,123.8633333,15,1081,428.44,48,Customer_48,1114.77,251.99,13.4,TypeB
531,Tablet,Accessories,East,1021.18,1,0.08,31-01-2024,1021.18,4,1044,225.18,45,Customer_45,1021.18,342.85,-2.6,TypeC
532,Monitor,Office Supplies,South,1415.63,8,0.07,01-02-2024,176.95375,93,1034,425.01,39,Customer_39,1415.63,255.49,39.2,TypeD
533,Monitor,Electronics,East,611.88,7,0.29,02-02-2024,87.41142857,86,1029,447.61,32,Customer_32,611.88,196.12,0.5,TypeC
534,Laptop,Accessories,North,563.84,2,0.12,03-02-2024,281.92,25,1087,40.6,17,Customer_17,563.84,137.99,-3.5,TypeB
535,Tablet,Electronics,North,419.75,8,0.27,04-02-2024,52.46875,13,1029,442.9,35,Customer_35,419.75,225.97,0.2,TypeB
536,Printer,Electronics,South,515.65,1,0.19,05-02-2024,515.65,82,1077,229.68,37,Customer_37,515.65,138.66,28.5,TypeC
537,Tablet,Electronics,East,1160.39,9,0.24,06-02-2024,128.9322222,33,1005,260.11,19,Customer_19,1160.39,170.76,11.3,TypeC
538,Printer,Electronics,East,867.29,9,0.15,07-02-2024,96.36555556,16,1066,317.03,44,Customer_44,867.29,494.93,18.3,TypeD
539,Laptop,Office Supplies,South,223.3,2,0.17,08-02-2024,111.65,42,1079,463.93,29,Customer_29,223.3,277.64,-8.9,TypeC
540,Smartphone,Electronics,East,582.44,7,0.15,09-02-2024,83.20571429,66,1006,19.37,7,Customer_7,582.44,312.75,-8.3,TypeD
541,Monitor,Electronics,East,569.06,3,0.06,10-02-2024,189.6866667,55,1051,243.65,28,Customer_28,569.06,449.45,12.3,TypeB
542,Laptop,Electronics,North,1422.98,7,0.22,11-02-2024,203.2828571,99,1013,346.98,9,Customer_9,1422.98,498.23,30.8,TypeA
543,Monitor,Office Supplies,East,1453.31,9,0.08,12-02-2024,161.4788889,42,1072,364.13,28,Customer_28,1453.31,333.09,34.3,TypeA
544,Smartphone,Electronics,East,381.37,4,0.01,13-02-2024,95.3425,34,1014,349.34,6,Customer_6,381.37,424.99,-5.7,TypeA
545,Smartphone,Electronics,South,1995.71,1,0.19,14-02-2024,1995.71,30,1020,75.87,29,Customer_29,1995.71,230.78,16.9,TypeA
546,Laptop,Office Supplies,South,606.88,2,0.05,15-02-2024,303.44,13,1034,156.7,17,Customer_17,606.88,222.3,35.7,TypeB
547,Smartphone,Office Supplies,West,1955.57,1,0.28,16-02-2024,1955.57,13,1065,185.77,16,Customer_16,1955.57,261.08,9.4,TypeA
548,Printer,Office Supplies,North,880.97,5,0.29,17-02-2024,176.194,18,1090,404.17,23,Customer_23,880.97,369,31.5,TypeC
549,Smartphone,Electronics,East,162.8,5,0.27,18-02-2024,32.56,32,1001,146.59,31,Customer_31,162.8,372.88,-3.3,TypeC
550,Monitor,Office Supplies,East,755.64,7,0.11,19-02-2024,,96,1034,113.25,3,Customer_3,755.64,226.1,36.8,TypeA
551,Monitor,Office Supplies,East,1801.95,1,0.1,01-01-2024,1801.95,99,1081,479.15,21,Customer_21,1801.95,153.28,27.6,TypeC
552,Printer,Office Supplies,North,1003.2,3,0.1,02-01-2024,334.4,39,1077,14.34,26,Customer_26,1003.2,352.96,37.1,TypeD
553,Tablet,Electronics,East,1170.22,2,0.22,03-01-2024,585.11,46,1019,498.93,36,Customer_36,1170.22,151.33,23.8,TypeB
554,Printer,Office Supplies,North,1421.48,5,0.27,04-01-2024,284.296,29,1081,341.64,42,Customer_42,1421.48,331.4,8.2,TypeA
555,Printer,Office Supplies,South,364.73,6,0.27,05-01-2024,60.78833333,62,1009,415.95,37,Customer_37,364.73,377.37,36.9,TypeA
556,Smartphone,Accessories,East,1248.39,7,0.23,06-01-2024,178.3414286,93,1024,154.36,22,Customer_22,1248.39,380.24,3.8,TypeB
557,Tablet,Electronics,South,1125.7,4,0.19,07-01-2024,281.425,62,1065,17.01,42,Customer_42,1125.7,401.39,6.6,TypeC
558,Tablet,Accessories,North,485.82,7,0.03,08-01-2024,69.40285714,57,1024,371.56,12,Customer_12,485.82,449.14,25,TypeB
559,Tablet,Accessories,West,1891.42,8,0.05,09-01-2024,236.4275,16,1053,418.73,42,Customer_42,1891.42,299.98,28.3,TypeB
560,Printer,Accessories,East,1237.84,1,0.27,10-01-2024,1237.84,56,1032,372.83,13,Customer_13,1237.84,392.1,36.5,TypeC
561,Monitor,Accessories,North,1420.09,6,0.18,11-01-2024,236.6816667,10,1035,80,11,Customer_11,1420.09,347.67,0.2,TypeB
562,Tablet,Accessories,West,1772.89,8,0,12-01-2024,221.61125,30,1094,379.18,16,Customer_16,1772.89,174.66,29.9,TypeC
563,Printer,Accessories,West,1286.27,5,0.03,13-01-2024,257.254,25,1013,386.77,8,Customer_8,1286.27,110.28,26.9,TypeC
564,Smartphone,Accessories,South,661.7,4,0.2,14-01-2024,165.425,84,1064,332.68,40,Customer_40,661.7,213.82,-6.8,TypeB
565,Monitor,Electronics,North,300.44,2,0,15-01-2024,150.22,5,1079,385.4,40,Customer_40,300.44,277.21,9.4,TypeD
566,Smartphone,Office Supplies,West,967.42,6,0.05,16-01-2024,161.2366667,65,1053,424.5,45,Customer_45,967.42,346.84,4.1,TypeC
567,Monitor,Accessories,East,515.04,6,0.16,17-01-2024,85.84,94,1051,310.67,2,Customer_2,515.04,439.98,5.2,TypeB
568,Printer,Accessories,East,891.37,1,0.21,18-01-2024,891.37,49,1002,53.42,30,Customer_30,891.37,178.5,39.1,TypeC
569,Laptop,Accessories,South,1778.23,9,0.2,19-01-2024,197.5811111,3,1098,248.94,30,Customer_30,1778.23,150.22,22.1,TypeD
570,Monitor,Accessories,West,716.26,6,0.07,20-01-2024,119.3766667,45,1040,48.05,12,Customer_12,716.26,485.39,25.9,TypeD
571,Smartphone,Accessories,North,331.97,3,0.21,21-01-2024,110.6566667,14,1005,209.7,10,Customer_10,331.97,143.22,38.8,TypeA
572,Printer,Accessories,East,776.97,4,0.07,22-01-2024,194.2425,30,1024,209.48,44,Customer_44,776.97,291.4,8.9,TypeC
573,Monitor,Office Supplies,West,1822.97,4,0.1,23-01-2024,455.7425,68,1012,42.34,11,Customer_11,1822.97,334.23,30.1,TypeC
574,Laptop,Office Supplies,West,617.05,3,0.22,24-01-2024,205.6833333,18,1097,180.92,15,Customer_15,617.05,316.55,11.7,TypeB
575,Laptop,Accessories,South,1330.61,3,0.19,25-01-2024,443.5366667,62,1007,64.39,16,Customer_16,1330.61,134.41,33.5,TypeC
576,Tablet,Office Supplies,East,100.99,3,0.25,26-01-2024,33.66333333,37,1020,406.04,17,Customer_17,100.99,122.81,-1,TypeA
577,Tablet,Electronics,East,769.88,4,0.2,27-01-2024,192.47,25,1097,474.37,26,Customer_26,769.88,142.19,37.4,TypeD
578,Smartphone,Accessories,North,679.08,7,0.17,28-01-2024,97.01142857,48,1067,45.44,2,Customer_2,679.08,334.24,0.9,TypeD
579,Monitor,Electronics,East,412.85,4,0.03,29-01-2024,103.2125,65,1024,478.01,50,Customer_50,412.85,317.74,6.3,TypeA
580,Monitor,Electronics,North,1114.77,9,0.11,30-01-2024,123.8633333,53,1078,266.06,12,Customer_12,1114.77,193.5,27.8,TypeC
581,Tablet,Accessories,East,1021.18,1,0.08,31-01-2024,1021.18,79,1067,156.79,26,Customer_26,1021.18,355.11,9.7,TypeC
582,Monitor,Office Supplies,South,1415.63,8,0.07,01-02-2024,176.95375,73,1044,47.66,23,Customer_23,1415.63,428.03,20.4,TypeA
583,Monitor,Electronics,East,611.88,7,0.29,02-02-2024,87.41142857,15,1059,255.31,18,Customer_18,611.88,116.63,12.2,TypeB
584,Laptop,Accessories,North,563.84,2,0.12,03-02-2024,281.92,49,1011,399.31,32,Customer_32,563.84,299.25,27.1,TypeD
